Name, class, n, opt, gap, lb0, lb, ub0, ub, rootColCnt, totalColCnt, exploredNodeCnt, rmpCnt, pricingCnt,lb0Time, ub0Time, rmpTime, pricingTime, totalTime
N3C1W4_CL2_3_3_A.BPPFI, CL2_3_3,200,0,0.035714286,54,54,56,56,0,7311501,13503,5584784,5584784,0.006,0.017,2109.391,1380.85,3600.175
N3C1W4_CL2_3_3_B.BPPFI, CL2_3_3,200,0,0.018181818,54,54,55,55,0,6751882,12130,5225665,5225665,0.005,0.018,2162.547,1331.972,3600.202
N3C1W4_CL2_3_3_C.BPPFI, CL2_3_3,200,0,0.036363636,53,53,55,55,0,6885355,13263,5323213,5323213,0.005,0.018,2141.873,1348.946,3600.253
N3C1W4_CL2_3_3_D.BPPFI, CL2_3_3,200,0,0.035714286,54,54,56,56,0,8744036,20422,6702010,6702010,0.005,0.017,2125.872,1344.872,3600.043
N3C1W4_CL2_3_3_E.BPPFI, CL2_3_3,200,0,0.018518519,53,53,54,54,0,5175934,7526,4043299,4043299,0.005,0.017,2221.297,1282.057,3600.497
N3C1W4_CL2_3_4_A.BPPFI, CL2_3_4,200,1,0,47,48,48,48,0,944,1,745,745,0.006,0.021,0.662,0.576,1.431
N3C1W4_CL2_3_4_B.BPPFI, CL2_3_4,200,1,0,47,47,47,47,0,0,0,0,0,0.006,0.024,0,0,0.031
N3C1W4_CL2_3_4_C.BPPFI, CL2_3_4,200,1,0,47,47,47,47,0,0,0,0,0,0.005,0.019,0,0,0.025
N3C1W4_CL2_3_4_D.BPPFI, CL2_3_4,200,0,0.020833333,47,47,48,48,0,3825754,5424,3022940,3022940,0.005,0.02,2196.331,1317.403,3600.093
N3C1W4_CL2_3_4_E.BPPFI, CL2_3_4,200,0,0.021276596,46,46,47,47,0,3915432,6082,3132519,3132519,0.005,0.019,2222.682,1292.887,3600.535
N3C2W1_CL1_1_3_A.BPPFI, CL1_1_3,200,1,0,47,47,47,47,0,0,0,0,0,0.006,0.018,0,0,0.025
N3C2W1_CL1_1_3_B.BPPFI, CL1_1_3,200,1,0,44,44,44,44,0,0,0,0,0,0.006,0.022,0,0,0.028
N3C2W1_CL1_1_3_C.BPPFI, CL1_1_3,200,0,0.023255814,42,42,43,43,0,3722142,4573,3108760,3108760,0.006,0.025,2466.349,1052.412,3600.505
N3C2W1_CL1_1_3_D.BPPFI, CL1_1_3,200,0,0.023255814,42,42,43,43,0,5335002,8946,4435805,4435805,0.005,0.02,2364.602,1137.637,3600.239
N3C2W1_CL1_1_3_E.BPPFI, CL1_1_3,200,0,0.022727273,43,43,44,44,0,4467278,6581,3754549,3754549,0.005,0.02,2445.213,1067.022,3600.519
N3C2W1_CL1_1_5_A.BPPFI, CL1_1_5,200,1,0,30,30,30,30,0,0,0,0,0,0.005,0.023,0,0,0.028
N3C2W1_CL1_1_5_B.BPPFI, CL1_1_5,200,1,0,28,28,28,28,0,0,0,0,0,0.006,0.029,0,0,0.036
N3C2W1_CL1_1_5_C.BPPFI, CL1_1_5,200,1,0,29,29,29,29,0,0,0,0,0,0.005,0.027,0,0,0.033
N3C2W1_CL1_1_5_D.BPPFI, CL1_1_5,200,1,0,29,29,29,29,0,0,0,0,0,0.005,0.021,0,0,0.028
N3C2W1_CL1_1_5_E.BPPFI, CL1_1_5,200,0,0.033333333,29,29,30,30,0,1873517,2319,1621081,1621081,0.006,0.024,2533.421,1000.927,3600.053
N3C2W1_CL2_1_5_A.BPPFI, CL2_1_5,200,1,0,43,43,43,43,0,0,0,0,0,0.005,0.019,0,0,0.026
N3C2W1_CL2_1_5_B.BPPFI, CL2_1_5,200,1,0,41,41,41,41,0,0,0,0,0,0.006,0.019,0,0,0.026
N3C2W1_CL2_1_5_C.BPPFI, CL2_1_5,200,0,0.023809524,41,41,42,42,0,5789999,9954,4731970,4731970,0.006,0.023,2258.108,1241.333,3600.339
N3C2W1_CL2_1_5_D.BPPFI, CL2_1_5,200,1,0,40,41,41,41,0,3340,5,2746,2746,0.007,0.023,2.839,1.841,5.034
N3C2W1_CL2_1_5_E.BPPFI, CL2_1_5,200,1,0,41,41,41,41,0,0,0,0,0,0.006,0.019,0,0,0.026
N3C2W1_CL2_3_3_A.BPPFI, CL2_3_3,200,0,0.023255814,42,42,43,43,0,7417590,15423,5981173,5981173,0.005,0.023,2147.686,1336.021,3600.118
N3C2W1_CL2_3_3_B.BPPFI, CL2_3_3,200,1,0,40,41,41,41,0,552167,751,452196,452196,0.005,0.02,430.785,192.905,637.094
N3C2W1_CL2_3_3_C.BPPFI, CL2_3_3,200,0,0.023809524,41,41,42,42,0,13038774,56745,10290881,10290881,0.008,0.027,2047.363,1376.053,3600.076
N3C2W1_CL2_3_3_D.BPPFI, CL2_3_3,200,1,0,40,40,40,40,0,0,0,0,0,0.005,0.018,0,0,0.025
N3C2W1_CL2_3_3_E.BPPFI, CL2_3_3,200,1,0,41,41,41,41,0,0,0,0,0,0.006,0.022,0,0,0.029
N3C2W1_CL2_3_4_A.BPPFI, CL2_3_4,200,1,0,37,37,37,37,0,0,0,0,0,0.003,0.018,0,0,0.022
N3C2W1_CL2_3_4_B.BPPFI, CL2_3_4,200,0,0.027777778,35,35,36,36,0,2937277,3754,2443291,2443291,0.005,0.019,2350.651,1181.851,3600.551
N3C2W1_CL2_3_4_C.BPPFI, CL2_3_4,200,1,0,36,36,36,36,0,0,0,0,0,0.006,0.027,0,0,0.033
N3C2W1_CL2_3_4_D.BPPFI, CL2_3_4,200,0,0.027777778,35,35,36,36,0,4070726,6019,3416957,3416957,0.005,0.019,2220.857,1301.854,3600.343
N3C2W1_CL2_3_4_E.BPPFI, CL2_3_4,200,1,0,36,36,36,36,0,0,0,0,0,0.005,0.017,0,0,0.022
N3C2W2_CL1_1_3_A.BPPFI, CL1_1_3,200,0,0.018867925,52,52,53,53,0,5701634,10398,4611413,4611413,0.004,0.019,2276.487,1239.115,3600.032
N3C2W2_CL1_1_3_B.BPPFI, CL1_1_3,200,0,0.019607843,50,50,51,51,0,4074994,5358,3305646,3305646,0.006,0.019,2352.469,1179.381,3600.003
N3C2W2_CL1_1_3_C.BPPFI, CL1_1_3,200,0,0.019230769,51,51,52,52,0,4758442,6855,3867156,3867156,0.006,0.02,2309.795,1215.375,3600.519
N3C2W2_CL1_1_3_D.BPPFI, CL1_1_3,200,0,0.018867925,52,52,53,53,0,4413736,6032,3554733,3554733,0.005,0.019,2311.978,1214.766,3600.206
N3C2W2_CL1_1_3_E.BPPFI, CL1_1_3,200,1,0,54,55,55,55,0,914,1,715,715,0.006,0.019,0.602,0.471,1.221
N3C2W2_CL1_1_5_A.BPPFI, CL1_1_5,200,0,0.027777778,35,35,36,36,0,2508757,2839,2122181,2122181,0.005,0.027,2336.084,1200.319,3600.1
N3C2W2_CL1_1_5_B.BPPFI, CL1_1_5,200,0,0.028571429,34,34,35,35,0,3128127,6878,2671970,2671970,0.005,0.024,2331.891,1191.997,3600.682
N3C2W2_CL1_1_5_C.BPPFI, CL1_1_5,200,1,0,34,35,35,35,0,1301,1,1102,1102,0.006,0.024,1.659,1.182,3.034
N3C2W2_CL1_1_5_D.BPPFI, CL1_1_5,200,0,0.027777778,35,35,36,36,0,2377870,2781,2004051,2004051,0.005,0.022,2334.638,1196.284,3600.259
N3C2W2_CL1_1_5_E.BPPFI, CL1_1_5,200,1,0,37,37,37,37,0,0,0,0,0,0.006,0.037,0,0,0.043
N3C2W2_CL2_1_5_A.BPPFI, CL2_1_5,200,0,0.020833333,47,47,48,48,0,4340471,6600,3480846,3480846,0.008,0.028,2268.575,1245.688,3600.12
N3C2W2_CL2_1_5_B.BPPFI, CL2_1_5,200,0,0.021276596,46,46,47,47,0,4117303,6107,3312325,3312325,0.006,0.019,2299.589,1218.019,3600.342
N3C2W2_CL2_1_5_C.BPPFI, CL2_1_5,200,1,0,47,47,47,47,0,0,0,0,0,0.006,0.018,0,0,0.024
N3C2W2_CL2_1_5_D.BPPFI, CL2_1_5,200,1,0,47,48,48,48,0,978,1,779,779,0.004,0.02,0.746,0.566,1.489
N3C2W2_CL2_1_5_E.BPPFI, CL2_1_5,200,1,0,48,49,49,49,0,983,1,784,784,0.006,0.018,0.698,0.538,1.423
N3C2W2_CL2_3_3_A.BPPFI, CL2_3_3,200,1,0,47,47,47,47,0,0,0,0,0,0.005,0.018,0,0,0.024
N3C2W2_CL2_3_3_B.BPPFI, CL2_3_3,200,1,0,46,46,46,46,0,0,0,0,0,0.005,0.018,0,0,0.026
N3C2W2_CL2_3_3_C.BPPFI, CL2_3_3,200,0,0.021276596,46,46,47,47,0,4195907,6916,3393865,3393865,0.005,0.019,2290.389,1226.183,3600.293
N3C2W2_CL2_3_3_D.BPPFI, CL2_3_3,200,1,0,47,47,47,47,0,0,0,0,0,0.006,0.022,0,0,0.029
N3C2W2_CL2_3_3_E.BPPFI, CL2_3_3,200,0,0.020408163,48,48,49,49,0,4714843,7415,3804677,3804677,0.006,0.023,2254.816,1259.581,3600.609
N3C2W2_CL2_3_4_A.BPPFI, CL2_3_4,200,0,0.023809524,41,41,42,42,0,4120408,6551,3416029,3416029,0.004,0.025,2225.986,1288.853,3600.362
N3C2W2_CL2_3_4_B.BPPFI, CL2_3_4,200,1,0,40,40,40,40,0,0,0,0,0,0.005,0.02,0,0,0.025
N3C2W2_CL2_3_4_C.BPPFI, CL2_3_4,200,1,0,40,41,41,41,0,1067,1,868,868,0.005,0.02,0.936,0.781,1.867
N3C2W2_CL2_3_4_D.BPPFI, CL2_3_4,200,0,0.023809524,41,41,42,42,0,3387979,4700,2767140,2767140,0.006,0.019,2242.356,1279.282,3600.761
N3C2W2_CL2_3_4_E.BPPFI, CL2_3_4,200,0,0.023255814,42,42,43,43,0,3357839,4789,2734508,2734508,0.006,0.027,2179.74,1340.019,3600.454
N3C2W4_CL1_1_3_A.BPPFI, CL1_1_3,200,0,0.018181818,54,54,55,55,0,4313097,6689,3418249,3418249,0.006,0.018,2232.805,1282.029,3600.265
N3C2W4_CL1_1_3_B.BPPFI, CL1_1_3,200,1,0,53,54,54,54,0,902,1,703,703,0.006,0.019,0.651,0.485,1.313
N3C2W4_CL1_1_3_C.BPPFI, CL1_1_3,200,0,0.016949153,58,58,59,59,0,5323154,8394,4179024,4179024,0.005,0.02,2165.495,1340.682,3600.282
N3C2W4_CL1_1_3_D.BPPFI, CL1_1_3,200,1,0,54,55,55,55,0,929,1,730,730,0.006,0.019,0.66,0.509,1.322
N3C2W4_CL1_1_3_E.BPPFI, CL1_1_3,200,1,0,53,53,53,53,0,0,0,0,0,0.006,0.024,0,0,0.032
N3C2W4_CL1_1_5_A.BPPFI, CL1_1_5,200,1,0,36,37,37,37,0,355826,414,296860,296860,0.006,0.023,344.719,202.05,557.89
N3C2W4_CL1_1_5_B.BPPFI, CL1_1_5,200,0,0.027027027,36,36,37,37,0,2532036,3273,2132512,2132512,0.005,0.023,2287.374,1244.339,3601.632
N3C2W4_CL1_1_5_C.BPPFI, CL1_1_5,200,0,0.025,39,39,40,40,0,2675513,3611,2221950,2221950,0.006,0.023,2213.292,1313.122,3600.134
N3C2W4_CL1_1_5_D.BPPFI, CL1_1_5,200,1,0,37,37,37,37,0,0,0,0,0,0.006,0.028,0,0,0.035
N3C2W4_CL1_1_5_E.BPPFI, CL1_1_5,200,1,0,36,36,36,36,0,0,0,0,0,0.007,0.023,0,0,0.031
N3C2W4_CL2_1_5_A.BPPFI, CL2_1_5,200,1,0,48,49,49,49,0,908,1,709,709,0.006,0.018,0.63,0.522,1.309
N3C2W4_CL2_1_5_B.BPPFI, CL2_1_5,200,1,0,48,49,49,49,0,905,1,706,706,0.005,0.019,0.63,0.521,1.289
N3C2W4_CL2_1_5_C.BPPFI, CL2_1_5,200,1,0,50,51,51,51,0,867,1,668,668,0.006,0.017,0.539,0.449,1.134
N3C2W4_CL2_1_5_D.BPPFI, CL2_1_5,200,1,0,49,49,49,49,0,0,0,0,0,0.005,0.018,0,0,0.025
N3C2W4_CL2_1_5_E.BPPFI, CL2_1_5,200,0,0.020408163,48,48,49,49,0,4204927,6016,3347341,3347341,0.005,0.02,2253.14,1263.6,3600.708
N3C2W4_CL2_3_3_A.BPPFI, CL2_3_3,200,0,0.020408163,48,48,49,49,0,4710711,7426,3808666,3808666,0.007,0.023,2263.603,1247.816,3600.172
N3C2W4_CL2_3_3_B.BPPFI, CL2_3_3,200,1,0,48,48,48,48,0,0,0,0,0,0.005,0.02,0,0,0.025
N3C2W4_CL2_3_3_C.BPPFI, CL2_3_3,200,0,0.019607843,50,50,51,51,0,5567729,9717,4447211,4447211,0.005,0.023,2215.115,1290.236,3600.354
N3C2W4_CL2_3_3_D.BPPFI, CL2_3_3,200,0,0.020408163,48,48,49,49,0,4012915,6459,3192144,3192144,0.005,0.02,2282.724,1241.504,3600.043
N3C2W4_CL2_3_3_E.BPPFI, CL2_3_3,200,1,0,47,48,48,48,0,920,1,721,721,0.005,0.018,0.662,0.482,1.289
N3C2W4_CL2_3_4_A.BPPFI, CL2_3_4,200,0,0.023255814,42,42,43,43,0,4117676,7337,3378326,3378326,0.006,0.019,2190.83,1333.739,3600.619
N3C2W4_CL2_3_4_B.BPPFI, CL2_3_4,200,0,0.023255814,42,42,43,43,0,4650102,8441,3837591,3837591,0.005,0.018,2161.772,1358.751,3600.195
N3C2W4_CL2_3_4_C.BPPFI, CL2_3_4,200,1,0,44,44,44,44,0,0,0,0,0,0.005,0.026,0,0,0.032
N3C2W4_CL2_3_4_D.BPPFI, CL2_3_4,200,0,0.023255814,42,42,43,43,0,3764553,5830,3070199,3070199,0.005,0.022,2190.555,1338.779,3600.528
N3C2W4_CL2_3_4_E.BPPFI, CL2_3_4,200,1,0,41,42,42,42,0,1037,1,838,838,0.005,0.019,0.854,0.698,1.689
N3C3W1_CL1_1_3_A.BPPFI, CL1_1_3,200,1,0,35,35,35,35,0,0,0,0,0,0.005,0.021,0,0,0.027
N3C3W1_CL1_1_3_B.BPPFI, CL1_1_3,200,1,0,38,38,38,38,0,0,0,0,0,0.005,0.018,0,0,0.024
N3C3W1_CL1_1_3_C.BPPFI, CL1_1_3,200,1,0,37,37,37,37,0,0,0,0,0,0.004,0.023,0,0,0.028
N3C3W1_CL1_1_3_D.BPPFI, CL1_1_3,200,1,0,34,34,34,34,0,0,0,0,0,0.005,0.019,0,0,0.024
N3C3W1_CL1_1_3_E.BPPFI, CL1_1_3,200,0,0.027027027,36,36,37,37,0,3237309,3758,2754814,2754814,0.005,0.02,2418.143,1117.264,3600.95
N3C3W1_CL1_1_5_A.BPPFI, CL1_1_5,200,1,0,24,24,24,24,0,0,0,0,0,0.007,0.026,0,0,0.034
N3C3W1_CL1_1_5_B.BPPFI, CL1_1_5,200,1,0,26,26,26,26,0,0,0,0,0,0.004,0.024,0,0,0.029
N3C3W1_CL1_1_5_C.BPPFI, CL1_1_5,200,1,0,25,25,25,25,0,0,0,0,0,0.007,0.031,0,0,0.039
N3C3W1_CL1_1_5_D.BPPFI, CL1_1_5,200,1,0,23,23,23,23,0,0,0,0,0,0.005,0.024,0,0,0.029
N3C3W1_CL1_1_5_E.BPPFI, CL1_1_5,200,1,0,25,25,25,25,0,0,0,0,0,0.005,0.027,0,0,0.032
N3C3W1_CL2_1_5_A.BPPFI, CL2_1_5,200,1,0,36,36,36,36,0,0,0,0,0,0.005,0.019,0,0,0.025
N3C3W1_CL2_1_5_B.BPPFI, CL2_1_5,200,1,0,38,38,38,38,0,0,0,0,0,0.004,0.019,0,0,0.024
N3C3W1_CL2_1_5_C.BPPFI, CL2_1_5,200,1,0,37,37,37,37,0,0,0,0,0,0.005,0.018,0,0,0.023
N3C3W1_CL2_1_5_D.BPPFI, CL2_1_5,200,1,0,35,35,36,35,0,93142,204,71833,71833,0.005,0.019,57.491,27.841,87.516
N3C3W1_CL2_1_5_E.BPPFI, CL2_1_5,200,0,0.027027027,36,36,37,37,0,3238311,4195,2698571,2698571,0.005,0.022,2360.788,1175.537,3600.595
N3C3W1_CL2_3_3_A.BPPFI, CL2_3_3,200,1,0,35,35,35,35,0,0,0,0,0,0.005,0.021,0,0,0.026
N3C3W1_CL2_3_3_B.BPPFI, CL2_3_3,200,1,0,37,38,38,38,0,6536,8,5350,5350,0.004,0.02,5.974,4.089,10.433
N3C3W1_CL2_3_3_C.BPPFI, CL2_3_3,200,0,0.027027027,36,36,37,37,0,4010349,5810,3382169,3382169,0.005,0.024,2320.226,1202.683,3600.294
N3C3W1_CL2_3_3_D.BPPFI, CL2_3_3,200,0,0.028571429,34,34,35,35,0,4534321,7769,3846613,3846613,0.005,0.018,2330.286,1184.765,3600.131
N3C3W1_CL2_3_3_E.BPPFI, CL2_3_3,200,1,0,36,36,36,36,0,0,0,0,0,0.007,0.024,0,0,0.032
N3C3W1_CL2_3_4_A.BPPFI, CL2_3_4,200,1,0,31,31,31,31,0,0,0,0,0,0.005,0.02,0,0,0.026
N3C3W1_CL2_3_4_B.BPPFI, CL2_3_4,200,1,0,33,33,33,33,0,0,0,0,0,0.004,0.022,0,0,0.027
N3C3W1_CL2_3_4_C.BPPFI, CL2_3_4,200,1,0,32,32,32,32,0,0,0,0,0,0.005,0.019,0,0,0.025
N3C3W1_CL2_3_4_D.BPPFI, CL2_3_4,200,0,0.032258065,30,30,31,31,0,5408087,11654,4691651,4691651,0.004,0.018,2145.136,1344.548,3600.079
N3C3W1_CL2_3_4_E.BPPFI, CL2_3_4,200,1,0,32,32,32,32,0,0,0,0,0,0.006,0.019,0,0,0.026
N3C3W2_CL1_1_3_A.BPPFI, CL1_1_3,200,1,0,43,44,44,44,0,1104,1,905,905,0.005,0.032,1.05,0.808,2.063
N3C3W2_CL1_1_3_B.BPPFI, CL1_1_3,200,0,0.023255814,42,42,43,43,0,3591625,5030,2974829,2974829,0.005,0.022,2272.686,1247.756,3600.278
N3C3W2_CL1_1_3_C.BPPFI, CL1_1_3,200,0,0.023255814,42,42,43,43,0,3205333,4221,2645089,2645089,0.005,0.024,2283.407,1238.516,3600.807
N3C3W2_CL1_1_3_D.BPPFI, CL1_1_3,200,1,0,41,41,41,41,0,0,0,0,0,0.005,0.022,0,0,0.027
N3C3W2_CL1_1_3_E.BPPFI, CL1_1_3,200,1,0,41,41,41,41,0,0,0,0,0,0.005,0.021,0,0,0.027
N3C3W2_CL1_1_5_A.BPPFI, CL1_1_5,200,1,0,29,29,29,29,0,0,0,0,0,0.007,0.026,0,0,0.034
N3C3W2_CL1_1_5_B.BPPFI, CL1_1_5,200,0,0.034482759,28,28,29,29,0,2240705,2908,1945426,1945426,0.006,0.029,2327.401,1199.437,3600.749
N3C3W2_CL1_1_5_C.BPPFI, CL1_1_5,200,0,0.034482759,28,28,29,29,0,1995500,2189,1734185,1734185,0.006,0.025,2335.841,1197.363,3602.257
N3C3W2_CL1_1_5_D.BPPFI, CL1_1_5,200,0,0.035714286,27,27,28,28,0,1715565,2731,1464142,1464142,0.005,0.046,2412.695,1125.243,3601.95
N3C3W2_CL1_1_5_E.BPPFI, CL1_1_5,200,0,0.035714286,27,27,28,28,0,1800514,3541,1525457,1525457,0.005,0.026,2447.71,1087.944,3600.098
N3C3W2_CL2_1_5_A.BPPFI, CL2_1_5,200,0,0.022727273,43,43,44,44,0,3317261,4692,2693408,2693408,0.006,0.023,2251.066,1270.568,3600.81
N3C3W2_CL2_1_5_B.BPPFI, CL2_1_5,200,1,0,42,43,43,43,0,1071,1,872,872,0.01,0.025,1.057,0.817,2.087
N3C3W2_CL2_1_5_C.BPPFI, CL2_1_5,200,1,0,42,43,43,43,0,1036,1,837,837,0.005,0.021,0.899,0.682,1.76
N3C3W2_CL2_1_5_D.BPPFI, CL2_1_5,200,1,0,42,42,42,42,0,0,0,0,0,0.005,0.02,0,0,0.025
N3C3W2_CL2_1_5_E.BPPFI, CL2_1_5,200,1,0,41,42,42,42,0,1014,1,815,815,0.005,0.019,0.869,0.639,1.671
N3C3W2_CL2_3_3_A.BPPFI, CL2_3_3,200,0,0.023255814,42,42,43,43,0,3920595,6192,3235330,3235330,0.006,0.025,2258.911,1255.353,3600.577
N3C3W2_CL2_3_3_B.BPPFI, CL2_3_3,200,1,0,41,42,42,42,0,275724,368,222064,222064,0.006,0.02,204.233,115.421,327.147
N3C3W2_CL2_3_3_C.BPPFI, CL2_3_3,200,1,0,41,42,42,42,0,615983,870,502592,502592,0.006,0.023,473.685,258.484,748.855
N3C3W2_CL2_3_3_D.BPPFI, CL2_3_3,200,1,0,40,41,41,41,0,985,1,786,786,0.004,0.024,0.886,0.673,1.741
N3C3W2_CL2_3_3_E.BPPFI, CL2_3_3,200,1,0,40,41,41,41,0,5549,6,4557,4557,0.007,0.024,4.545,3.572,8.465
N3C3W2_CL2_3_4_A.BPPFI, CL2_3_4,200,1,0,37,37,37,37,0,0,0,0,0,0.006,0.027,0,0,0.033
N3C3W2_CL2_3_4_B.BPPFI, CL2_3_4,200,0,0.027027027,36,36,37,37,0,2660227,3625,2209992,2209992,0.006,0.021,2219.536,1305.366,3600.552
N3C3W2_CL2_3_4_C.BPPFI, CL2_3_4,200,0,0.027027027,36,36,37,37,0,2739045,3891,2276136,2276136,0.006,0.021,2199.744,1326.025,3600.809
N3C3W2_CL2_3_4_D.BPPFI, CL2_3_4,200,1,0,35,36,36,36,0,1184,1,985,985,0.005,0.026,1.244,1.039,2.492
N3C3W2_CL2_3_4_E.BPPFI, CL2_3_4,200,1,0,35,36,36,36,0,13240,19,10880,10880,0.005,0.021,12.594,9.715,22.97
N3C3W4_CL1_1_3_A.BPPFI, CL1_1_3,200,0,0.021276596,46,46,47,47,0,4038007,5994,3289195,3289195,0.005,0.027,2183.396,1330.324,3600.139
N3C3W4_CL1_1_3_B.BPPFI, CL1_1_3,200,0,0.02173913,45,45,46,46,0,3498444,5034,2844567,2844567,0.006,0.028,2205.988,1310.384,3600.041
N3C3W4_CL1_1_3_C.BPPFI, CL1_1_3,200,1,0,46,46,46,46,0,0,0,0,0,0.005,0.023,0,0,0.029
N3C3W4_CL1_1_3_D.BPPFI, CL1_1_3,200,0,0.02173913,45,45,46,46,0,3873824,6402,3152630,3152630,0.005,0.019,2197.33,1317.374,3600.479
N3C3W4_CL1_1_3_E.BPPFI, CL1_1_3,200,0,0.022222222,44,44,45,45,0,3503324,5173,2850501,2850501,0.005,0.019,2196.489,1324.667,3600.94
N3C3W4_CL1_1_5_A.BPPFI, CL1_1_5,200,1,0,31,31,31,31,0,0,0,0,0,0.005,0.025,0,0,0.031
N3C3W4_CL1_1_5_B.BPPFI, CL1_1_5,200,0,0.032258065,30,30,31,31,0,2245698,4351,1911944,1911944,0.005,0.038,2271.368,1265.278,3600.966
N3C3W4_CL1_1_5_C.BPPFI, CL1_1_5,200,1,0,30,31,31,31,0,1333,1,1134,1134,0.004,0.025,1.734,1.477,3.417
N3C3W4_CL1_1_5_D.BPPFI, CL1_1_5,200,0,0.032258065,30,30,31,31,0,2297275,3418,1968510,1968510,0.004,0.046,2265.066,1272.772,3600.772
N3C3W4_CL1_1_5_E.BPPFI, CL1_1_5,200,1,0,30,30,30,30,0,0,0,0,0,0.005,0.026,0,0,0.032
N3C3W4_CL2_1_5_A.BPPFI, CL2_1_5,200,1,0,44,45,45,45,0,1002,1,803,803,0.006,0.019,0.761,0.656,1.567
N3C3W4_CL2_1_5_B.BPPFI, CL2_1_5,200,0,0.022222222,44,44,45,45,0,3645965,5077,2931560,2931560,0.007,0.025,2221.045,1308.936,3600.291
N3C3W4_CL2_1_5_C.BPPFI, CL2_1_5,200,1,0,44,45,45,45,0,226172,297,181357,181357,0.005,0.022,143.977,90.113,238.897
N3C3W4_CL2_1_5_D.BPPFI, CL2_1_5,200,0,0.022222222,44,44,45,45,0,3664496,5247,2944987,2944987,0.006,0.019,2208.704,1321.551,3600.034
N3C3W4_CL2_1_5_E.BPPFI, CL2_1_5,200,1,0,43,44,44,44,0,932,1,733,733,0.004,0.021,0.741,0.575,1.47
N3C3W4_CL2_3_3_A.BPPFI, CL2_3_3,200,1,0,43,44,44,44,0,1012,1,813,813,0.005,0.02,0.769,0.652,1.57
N3C3W4_CL2_3_3_B.BPPFI, CL2_3_3,200,0,0.022727273,43,43,44,44,0,3765322,5277,3070701,3070701,0.006,0.019,2220.715,1310.443,3600.559
N3C3W4_CL2_3_3_C.BPPFI, CL2_3_3,200,0,0.022727273,43,43,44,44,0,3652362,4889,2970602,2970602,0.005,0.022,2217.653,1313.46,3600.33
N3C3W4_CL2_3_3_D.BPPFI, CL2_3_3,200,0,0.022727273,43,43,44,44,0,3788949,5120,3088578,3088578,0.005,0.021,2228.2,1300.638,3600.539
N3C3W4_CL2_3_3_E.BPPFI, CL2_3_3,200,1,0,42,43,43,43,0,947,1,748,748,0.005,0.026,0.767,0.623,1.567
N3C3W4_CL2_3_4_A.BPPFI, CL2_3_4,200,0,0.025641026,38,38,39,39,0,3698533,6503,3087613,3087613,0.006,0.03,2148.293,1373.297,3600.146
N3C3W4_CL2_3_4_B.BPPFI, CL2_3_4,200,1,0,37,38,38,38,0,1087,1,888,888,0.007,0.022,1.054,0.975,2.214
N3C3W4_CL2_3_4_C.BPPFI, CL2_3_4,200,1,0,38,38,38,38,0,0,0,0,0,0.006,0.021,0,0,0.028
N3C3W4_CL2_3_4_D.BPPFI, CL2_3_4,200,1,0,37,38,38,38,0,1062,1,863,863,0.005,0.021,0.937,0.868,1.965
N3C3W4_CL2_3_4_E.BPPFI, CL2_3_4,200,0,0.026315789,37,37,38,38,0,2906971,4215,2396562,2396562,0.006,0.025,2170.056,1359.172,3601.05
