Name, class, n, opt, gap, lb0, lb, ub0, ub, rootColCnt, totalColCnt, exploredNodeCnt, rmpCnt, pricingCnt,lb0Time, ub0Time, rmpTime, pricingTime, totalTime
N1C1W1_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,13,13,13,13,0,0,0,0,0,0.005,0.001,0,0,0.009
N1C1W1_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,14,15,15,15,0,202,1,153,153,0.006,150.001,0.046,0.031,150.184
N1C1W1_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,11,11,11,11,0,0,0,0,0,0.008,0.003,0,0,0.011
N1C1W1_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,13,13,14,13,0,49724,407,37216,37216,0.006,150.001,4.426,2.59,157.91
N1C1W1_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,13,13,13,13,0,0,0,0,0,0.006,0.071,0,0,0.078
N1C1W1_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C1W1_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C1W1_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,7,7,8,7,0,670793,6590,551495,551495,0.004,150.001,75.79,51.984,288.706
N1C1W1_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W1_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.002,0,0,0.009
N1C1W1_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W1_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,13,13,13,13,0,0,0,0,0,0.008,0.003,0,0,0.012
N1C1W1_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.001,0,0,0.008
N1C1W1_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,12,12,12,12,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C1W1_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.002,0,0,0.007
N1C1W1_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,11,11,12,11,0,34300,583,25532,25532,0.005,150,2.483,1.336,154.487
N1C1W1_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,13,13,13,13,0,0,0,0,0,0.007,0.004,0,0,0.011
N1C1W1_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,10,10,10,10,0,0,0,0,0,0.004,0.003,0,0,0.007
N1C1W1_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W1_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,11,12,12,12,0,215,1,166,166,0.005,150.001,0.047,0.036,150.177
N1C1W1_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.003,0,0,0.008
N1C1W1_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.004,0,0,0.009
N1C1W1_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C1W1_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.007,0.003,0,0,0.011
N1C1W1_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C1W2_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,13,14,14,14,0,214,1,165,165,0.006,150.001,0.048,0.027,150.169
N1C1W2_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,14,15,15,15,0,181,1,132,132,0.006,150.001,0.045,0.032,150.17
N1C1W2_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,16,16,16,16,0,0,0,0,0,0.007,0.004,0,0,0.011
N1C1W2_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,15,15,15,15,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C1W2_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,16,17,17,17,0,194,1,145,145,0.005,150,0.045,0.029,150.16
N1C1W2_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,9,9,10,9,0,6590,65,4993,4993,0.005,150.001,0.854,0.583,151.675
N1C1W2_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.003,0,0,0.008
N1C1W2_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C1W2_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W2_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,11,11,12,11,0,10995,105,8384,8384,0.005,150.001,1.163,0.792,152.259
N1C1W2_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W2_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,12,13,13,13,0,214,1,165,165,0.005,150.001,0.053,0.02,150.169
N1C1W2_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,13,14,14,14,0,121362,1126,88536,88536,0.006,150.001,10.316,6.726,168.775
N1C1W2_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,13,13,13,13,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W2_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,14,14,14,14,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W2_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.007,0.003,0,0,0.01
N1C1W2_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,12,13,13,13,0,213,1,164,164,0.005,150,0.053,0.019,150.161
N1C1W2_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,14,14,14,14,0,0,0,0,0,0.005,0.002,0,0,0.008
N1C1W2_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,13,13,13,13,0,0,0,0,0,0.002,0.005,0,0,0.008
N1C1W2_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,13,14,14,14,0,191,1,142,142,0.005,150.001,0.046,0.023,150.157
N1C1W2_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C1W2_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.003,0,0,0.011
N1C1W2_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,12,12,12,12,0,0,0,0,0,0.004,0.003,0,0,0.008
N1C1W2_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,11,11,12,11,0,35352,344,27039,27039,0.005,150,3.375,2.208,156.237
N1C1W2_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C1W4_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,16,16,17,16,0,4155,73,2843,2843,0.006,150.001,0.34,0.185,150.716
N1C1W4_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,17,18,18,18,0,162,1,113,113,0.005,150.001,0.032,0.024,150.141
N1C1W4_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,16,16,16,16,0,0,0,0,0,0.004,0.003,0,0,0.008
N1C1W4_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,17,17,18,17,0,375550,4486,271684,271684,0.004,150.001,26.539,16.174,197.756
N1C1W4_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,17,17,18,17,0,5331,79,3701,3701,0.006,150.001,0.441,0.224,150.902
N1C1W4_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.007,0.003,0,0,0.011
N1C1W4_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.003,0,0,0.008
N1C1W4_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C1W4_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W4_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,11,12,12,12,0,14841,110,11530,11530,0.006,150,1.951,1.496,153.81
N1C1W4_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,13,14,14,14,0,2386,17,1771,1771,0.006,150.001,0.353,0.175,150.674
N1C1W4_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,14,14,15,14,0,4367,132,2611,2611,0.008,150.001,0.316,0.142,150.662
N1C1W4_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,13,13,14,13,0,5163,62,3703,3703,0.005,150.001,0.495,0.261,150.979
N1C1W4_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,14,14,15,14,0,165178,5917,113478,113478,0.005,150.001,7,3.877,163.384
N1C1W4_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,14,14,14,14,0,0,0,0,0,0.006,0.176,0,0,0.184
N1C1W4_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,13,13,14,13,0,4287,60,2945,2945,0.006,150.001,0.343,0.191,150.718
N1C1W4_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,14,14,14,14,0,0,0,0,0,0.006,0.006,0,0,0.013
N1C1W4_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,13,13,14,13,0,3972,66,2612,2612,0.005,150,0.3,0.18,150.667
N1C1W4_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,14,15,15,15,0,168,1,119,119,0.004,150.001,0.031,0.024,150.149
N1C1W4_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,14,14,15,14,0,8298,210,5735,5735,0.005,150.001,0.555,0.305,151.124
N1C1W4_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,12,12,12,12,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C1W4_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,12,13,13,13,0,172213,1408,129025,129025,0.006,150.001,18.117,13.21,183.82
N1C1W4_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W4_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,12,13,13,13,0,197,1,148,148,0.006,150.001,0.037,0.042,150.17
N1C1W4_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,12,13,13,13,0,211,1,162,162,0.005,150.001,0.053,0.037,150.185
N1C2W1_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C2W1_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,12,13,13,13,0,215,1,166,166,0.006,150.001,0.056,0.033,150.179
N1C2W1_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.003,0,0,0.008
N1C2W1_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,11,12,12,12,0,204215,1712,157254,157254,0.006,150.001,20.966,13.22,187.234
N1C2W1_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,9,10,10,10,0,292,1,243,243,0.005,150.001,0.074,0.058,150.23
N1C2W1_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,7,7,7,7,0,0,0,0,0,0.006,0.049,0,0,0.055
N1C2W1_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.003,0,0,0.008
N1C2W1_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,8,8,8,8,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W1_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,8,8,8,8,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C2W1_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,7,7,7,7,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C2W1_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C2W1_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.004,0.003,0,0,0.007
N1C2W1_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.003,0,0,0.011
N1C2W1_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,10,10,11,10,0,10208,112,7803,7803,0.006,150.001,1.038,0.614,151.943
N1C2W1_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C2W1_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W1_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.003,0,0,0.008
N1C2W1_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C2W1_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C2W1_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.004,0,0,0.01
N1C2W1_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.002,0,0,0.007
N1C2W1_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C2W1_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.002,0,0,0.008
N1C2W1_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.003,0.002,0,0,0.006
N1C2W1_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,8,8,8,8,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C2W2_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,13,13,13,13,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C2W2_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,14,14,14,14,0,0,0,0,0,0.005,0.003,0,0,0.008
N1C2W2_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,14,14,15,14,0,7407,116,5350,5350,0.005,150.001,0.597,0.327,151.17
N1C2W2_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,13,13,13,13,0,0,0,0,0,0.004,0.004,0,0,0.009
N1C2W2_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,15,15,16,15,0,5932,79,4243,4243,0.005,150.001,0.478,0.295,150.995
N1C2W2_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.003,0,0,0.008
N1C2W2_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,9,10,10,10,0,814,8,622,622,0.005,150.001,0.164,0.105,150.378
N1C2W2_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.002,0,0,0.009
N1C2W2_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W2_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W2_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,11,11,12,11,0,4317,52,3025,3025,0.006,150,0.385,0.235,150.823
N1C2W2_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.085,0,0,0.091
N1C2W2_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,12,12,13,12,0,11466,122,8398,8398,0.004,150.001,1.112,0.7,152.151
N1C2W2_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.004,0.004,0,0,0.009
N1C2W2_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,13,13,13,13,0,0,0,0,0,0.006,0.002,0,0,0.009
N1C2W2_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,11,12,12,12,0,128475,1158,98413,98413,0.007,150.001,13.475,8.694,174.002
N1C2W2_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W2_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,12,12,13,12,0,11219,209,8044,8044,0.005,150.001,0.741,0.398,151.412
N1C2W2_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,11,12,12,12,0,682081,6133,525353,525353,0.005,150.001,66.676,43.297,269.528
N1C2W2_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,13,13,13,13,0,0,0,0,0,0.007,0.004,0,0,0.011
N1C2W2_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,10,10,11,10,0,14429,217,11040,11040,0.007,150.001,1.116,0.78,152.257
N1C2W2_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C2W2_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.007,0.003,0,0,0.011
N1C2W2_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.004,0,0,0.009
N1C2W2_CL2_3_4_E.BPPFI, CL2_3_4,50,0,0.083333333,11,11,12,12,0,20197542,203636,15578019,15578019,0.005,150.001,1776.303,1408.27,3600.005
N1C2W4_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,14,15,15,15,0,197,1,148,148,0.005,150.001,0.043,0.036,150.169
N1C2W4_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,15,15,15,15,0,0,0,0,0,0.006,0.002,0,0,0.008
N1C2W4_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,14,15,15,15,0,196,1,147,147,0.006,150.001,0.043,0.039,150.172
N1C2W4_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,14,14,14,14,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W4_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,15,15,15,15,0,0,0,0,0,0.004,0.004,0,0,0.009
N1C2W4_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W4_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.002,0,0,0.008
N1C2W4_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.007,0.004,0,0,0.012
N1C2W4_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,9,9,10,9,0,4691,54,3436,3436,0.005,150.001,0.512,0.411,151.13
N1C2W4_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.007,0.003,0,0,0.011
N1C2W4_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,12,13,13,13,0,163785,1285,125326,125326,0.007,150.001,16.096,10.957,179.38
N1C2W4_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,12,13,13,13,0,187,1,138,138,0.006,150,0.044,0.025,150.157
N1C2W4_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,12,13,13,13,0,5072,38,3747,3747,0.005,150.001,0.617,0.397,151.205
N1C2W4_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W4_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,12,13,13,13,0,196,1,147,147,0.005,150.001,0.054,0.035,150.184
N1C2W4_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W4_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,12,13,13,13,0,980,6,739,739,0.007,150.001,0.187,0.077,150.376
N1C2W4_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.007,0.062,0,0,0.069
N1C2W4_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C2W4_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,12,13,13,13,0,240263,2004,182135,182135,0.005,150.001,22.919,15.715,191.906
N1C2W4_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W4_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C2W4_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.004,0.002,0,0,0.007
N1C2W4_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W4_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C3W1_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,9,9,10,9,0,196303,1599,154821,154821,0.005,150.001,21.203,14.678,188.937
N1C3W1_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,9,9,9,9,0,0,0,0,0,0.007,0.003,0,0,0.012
N1C3W1_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.002,0,0,0.009
N1C3W1_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.002,0,0,0.01
N1C3W1_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,9,9,9,9,0,0,0,0,0,0.007,0.003,0,0,0.011
N1C3W1_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,6,6,6,6,0,0,0,0,0,0.005,0.002,0,0,0.008
N1C3W1_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,6,6,6,6,0,0,0,0,0,0.005,0.003,0,0,0.011
N1C3W1_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,7,7,7,7,0,0,0,0,0,0.004,0.003,0,0,0.008
N1C3W1_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,7,7,7,7,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W1_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,6,6,6,6,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W1_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.002,0,0,0.007
N1C3W1_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.002,0,0,0.009
N1C3W1_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,9,10,10,10,0,2516,22,1978,1978,0.006,150.001,0.435,0.288,150.873
N1C3W1_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C3W1_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.003,0,0,0.01
N1C3W1_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,9,9,9,9,0,0,0,0,0,0,0.009,0,0,0.009
N1C3W1_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,9,9,10,9,0,2418010,22316,1904281,1904281,0.006,150.001,237.716,171.582,593.464
N1C3W1_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W1_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,10,10,10,10,0,0,0,0,0,0.004,0.003,0,0,0.008
N1C3W1_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W1_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,8,8,8,8,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C3W1_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,8,8,8,8,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W1_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C3W1_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.002,0,0,0.008
N1C3W1_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,8,8,8,8,0,0,0,0,0,0.004,0.003,0,0,0.008
N1C3W2_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W2_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,11,12,12,12,0,6563,48,5128,5128,0.004,150.001,0.924,0.667,151.825
N1C3W2_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,12,12,12,12,0,0,0,0,0,0.004,0.003,0,0,0.008
N1C3W2_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,11,12,12,12,0,120524,951,93869,93869,0.006,150.001,14.875,10.694,177.561
N1C3W2_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,12,12,12,12,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C3W2_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,7,7,7,7,0,0,0,0,0,0.005,0.002,0,0,0.007
N1C3W2_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,8,8,8,8,0,0,0,0,0,0.004,0.003,0,0,0.007
N1C3W2_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,8,8,8,8,0,0,0,0,0,0.005,0.003,0,0,0.008
N1C3W2_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,8,8,8,8,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C3W2_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,8,8,8,8,0,0,0,0,0,0.006,0.004,0,0,0.01
N1C3W2_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W2_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,10,11,11,11,0,263610,2323,206390,206390,0.005,150.001,27.78,20.366,202.018
N1C3W2_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.007,0.004,0,0,0.012
N1C3W2_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,10,11,11,11,0,57426,550,44496,44496,0.005,150.001,5.992,4.339,161.279
N1C3W2_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.007,0.003,0,0,0.01
